,year,term,cluster,cluster_name,unique_cluster_name
836,2023,practice,7,REASON,2023 7
837,2023,technological_advancement,8,TECHNOLOGICAL ADVANCEMENT,2023 8
838,2023,next_step,7,REASON,2023 7
839,2023,compound_annual_growth_rate,8,TECHNOLOGICAL ADVANCEMENT,2023 8
840,2023,joint_venture,1,GLOBAL LEADER,2023 1
841,2023,provider,1,GLOBAL LEADER,2023 1
842,2023,innovative_solution,8,TECHNOLOGICAL ADVANCEMENT,2023 8
843,2023,immersive_experience,3,AR APPLICATION,2023 3
844,2023,3d_model,3,AR APPLICATION,2023 3
845,2023,display_technology,0,AUTONOMOUS VEHICLE,2023 0
846,2023,quality_control,0,AUTONOMOUS VEHICLE,2023 0
847,2023,industrial_sector,8,TECHNOLOGICAL ADVANCEMENT,2023 8
848,2023,pre_trained_model,6,COMPUTER VISION,2023 6
849,2023,ar_application,3,AR APPLICATION,2023 3
850,2023,high_performance,9,COMPUTE POWER,2023 9
851,2023,research_team,7,REASON,2023 7
852,2023,battery_life,7,REASON,2023 7
853,2023,human_language,5,BROAD CONTEXT,2023 5
854,2023,real_and_virtual_world,3,AR APPLICATION,2023 3
855,2023,autonomous_vehicle,0,AUTONOMOUS VEHICLE,2023 0
856,2023,easy_access,7,REASON,2023 7
857,2023,key_industry_insight,8,TECHNOLOGICAL ADVANCEMENT,2023 8
858,2023,diverse_range,5,BROAD CONTEXT,2023 5
859,2023,virtual_reality,3,AR APPLICATION,2023 3
860,2023,kind,7,REASON,2023 7
861,2023,north_america,1,GLOBAL LEADER,2023 1
862,2023,deep_expertise,1,GLOBAL LEADER,2023 1
863,2023,reason,7,REASON,2023 7
864,2023,driver_assist_system,0,AUTONOMOUS VEHICLE,2023 0
865,2023,critical_component,8,TECHNOLOGICAL ADVANCEMENT,2023 8
866,2023,facial_recognition,6,COMPUTER VISION,2023 6
867,2023,middle_east,1,GLOBAL LEADER,2023 1
868,2023,computer_vision,6,COMPUTER VISION,2023 6
869,2023,facebook_|,2,AR AND VR TECHNOLOGY,2023 2
870,2023,seamless_integration,8,TECHNOLOGICAL ADVANCEMENT,2023 8
871,2023,smart_city,8,TECHNOLOGICAL ADVANCEMENT,2023 8
872,2023,rapid_adoption,8,TECHNOLOGICAL ADVANCEMENT,2023 8
873,2023,image_processing,6,COMPUTER VISION,2023 6
874,2023,construction_site,0,AUTONOMOUS VEHICLE,2023 0
875,2023,fresh_perspective,5,BROAD CONTEXT,2023 5
876,2023,manufacture_facility,8,TECHNOLOGICAL ADVANCEMENT,2023 8
877,2023,primary_driver,8,TECHNOLOGICAL ADVANCEMENT,2023 8
878,2023,mass_production,0,AUTONOMOUS VEHICLE,2023 0
879,2023,specific_task,6,COMPUTER VISION,2023 6
880,2023,labor_cost,8,TECHNOLOGICAL ADVANCEMENT,2023 8
881,2023,on_premise,9,COMPUTE POWER,2023 9
882,2023,neural_network,6,COMPUTER VISION,2023 6
883,2023,edge_computing,8,TECHNOLOGICAL ADVANCEMENT,2023 8
884,2023,detailed_description,5,BROAD CONTEXT,2023 5
885,2023,compute_power,9,COMPUTE POWER,2023 9
886,2023,complex_environment,6,COMPUTER VISION,2023 6
887,2023,newsletter_subscription,4,NETWORK ATTENTION,2023 4
888,2023,self_drive_car,0,AUTONOMOUS VEHICLE,2023 0
889,2023,italy_spain,4,NETWORK ATTENTION,2023 4
890,2023,digital_content,7,REASON,2023 7
891,2023,unexpected_moment,2,AR AND VR TECHNOLOGY,2023 2
892,2023,predictive_maintenance,0,AUTONOMOUS VEHICLE,2023 0
893,2023,significant_news,4,NETWORK ATTENTION,2023 4
894,2023,comprehensive_coverage,5,BROAD CONTEXT,2023 5
895,2023,common_object,6,COMPUTER VISION,2023 6
896,2023,year,7,REASON,2023 7
897,2023,expert_advice,7,REASON,2023 7
898,2023,medical_imaging,6,COMPUTER VISION,2023 6
899,2023,physical_space,3,AR APPLICATION,2023 3
900,2023,inclement_weather,0,AUTONOMOUS VEHICLE,2023 0
901,2023,heavy_machinery,0,AUTONOMOUS VEHICLE,2023 0
902,2023,dynamic_landscape,8,TECHNOLOGICAL ADVANCEMENT,2023 8
903,2023,independent_machine,2,AR AND VR TECHNOLOGY,2023 2
904,2023,anomaly_detection,6,COMPUTER VISION,2023 6
905,2023,visual_information,6,COMPUTER VISION,2023 6
906,2023,3d_machine_vision_system,2,AR AND VR TECHNOLOGY,2023 2
907,2023,open_source_community,9,COMPUTE POWER,2023 9
908,2023,training_process,6,COMPUTER VISION,2023 6
909,2023,electronic_control_unit,0,AUTONOMOUS VEHICLE,2023 0
910,2023,indoor_setting,6,COMPUTER VISION,2023 6
911,2023,low_light,7,REASON,2023 7
912,2023,video_analytic,6,COMPUTER VISION,2023 6
913,2023,broad_context,5,BROAD CONTEXT,2023 5
914,2023,eye_tracking,6,COMPUTER VISION,2023 6
915,2023,noise_reduction,0,AUTONOMOUS VEHICLE,2023 0
916,2023,scalable_process,0,AUTONOMOUS VEHICLE,2023 0
917,2023,github_repository,9,COMPUTE POWER,2023 9
918,2023,empirical_study,5,BROAD CONTEXT,2023 5
919,2023,manual_inspection,0,AUTONOMOUS VEHICLE,2023 0
920,2023,associated_wiring,2,AR AND VR TECHNOLOGY,2023 2
921,2023,intelligent_camera,6,COMPUTER VISION,2023 6
922,2023,target_class,4,NETWORK ATTENTION,2023 4
923,2023,repeatable_framework,2,AR AND VR TECHNOLOGY,2023 2
924,2023,weekly_ai_update,4,NETWORK ATTENTION,2023 4
925,2023,information_security_management,7,REASON,2023 7
926,2023,munich_germany,4,NETWORK ATTENTION,2023 4
927,2023,dream_scenario,2,AR AND VR TECHNOLOGY,2023 2
928,2023,gold_award,4,NETWORK ATTENTION,2023 4
929,2023,contribution,5,BROAD CONTEXT,2023 5
930,2023,software_category,9,COMPUTE POWER,2023 9
931,2023,accurate_understanding,5,BROAD CONTEXT,2023 5
932,2023,benchmark_dataset,6,COMPUTER VISION,2023 6
933,2023,instance_segmentation,6,COMPUTER VISION,2023 6
934,2023,mobile_robotic,6,COMPUTER VISION,2023 6
935,2023,300_employee,1,GLOBAL LEADER,2023 1
936,2023,ar_and_vr_technology,2,AR AND VR TECHNOLOGY,2023 2
937,2023,meta_ai,4,NETWORK ATTENTION,2023 4
938,2023,join_force,4,NETWORK ATTENTION,2023 4
939,2023,sampling_rate,0,AUTONOMOUS VEHICLE,2023 0
940,2023,physical_and_digital_realm,2,AR AND VR TECHNOLOGY,2023 2
941,2023,non_technical_people,9,COMPUTE POWER,2023 9
942,2023,eda_tool,9,COMPUTE POWER,2023 9
943,2023,inference_speed,9,COMPUTE POWER,2023 9
944,2023,computer_vision_potential,4,NETWORK ATTENTION,2023 4
945,2023,computer_vision_use_case,4,NETWORK ATTENTION,2023 4
946,2023,bounding_box,6,COMPUTER VISION,2023 6
947,2023,single_pixel_detector,0,AUTONOMOUS VEHICLE,2023 0
948,2023,contextually_relevant_information,9,COMPUTE POWER,2023 9
949,2023,perception_systems,2,AR AND VR TECHNOLOGY,2023 2
950,2023,retail_and_commercial_real_estate,4,NETWORK ATTENTION,2023 4
951,2023,ml_workflow,9,COMPUTE POWER,2023 9
952,2023,disparate_set,5,BROAD CONTEXT,2023 5
953,2023,scene_reconstruction,6,COMPUTER VISION,2023 6
954,2023,media_information,4,NETWORK ATTENTION,2023 4
955,2023,ml_model_training,4,NETWORK ATTENTION,2023 4
956,2023,liquid_lense,0,AUTONOMOUS VEHICLE,2023 0
957,2023,field_analysis,5,BROAD CONTEXT,2023 5
958,2023,real_world_business_outcome,4,NETWORK ATTENTION,2023 4
959,2023,ml_activity,2,AR AND VR TECHNOLOGY,2023 2
960,2023,move_plane,4,NETWORK ATTENTION,2023 4
961,2023,video_intelligence_platform,4,NETWORK ATTENTION,2023 4
962,2023,2d_measurement,0,AUTONOMOUS VEHICLE,2023 0
963,2023,genuine_thank,2,AR AND VR TECHNOLOGY,2023 2
964,2023,ar_and_vr_system,4,NETWORK ATTENTION,2023 4
965,2023,automotive_oem_customer,1,GLOBAL LEADER,2023 1
966,2023,efficient_extraction,4,NETWORK ATTENTION,2023 4
967,2023,market_lead_model,4,NETWORK ATTENTION,2023 4
968,2023,deep_learning_base_object_recognition,4,NETWORK ATTENTION,2023 4
969,2023,commodity_hardware,4,NETWORK ATTENTION,2023 4
970,2023,important_feedback_loop,2,AR AND VR TECHNOLOGY,2023 2
971,2023,educational_simulation,2,AR AND VR TECHNOLOGY,2023 2
972,2023,transformer_base_encoder,4,NETWORK ATTENTION,2023 4
973,2023,single_object_recognition,4,NETWORK ATTENTION,2023 4
974,2023,the_object_class,4,NETWORK ATTENTION,2023 4
975,2023,customer_eagerness,2,AR AND VR TECHNOLOGY,2023 2
976,2023,80_category,4,NETWORK ATTENTION,2023 4
977,2023,heavy_communication_load,2,AR AND VR TECHNOLOGY,2023 2
978,2023,hand_and_body_movement,2,AR AND VR TECHNOLOGY,2023 2
979,2023,boat_detection,4,NETWORK ATTENTION,2023 4
980,2023,network_attention,4,NETWORK ATTENTION,2023 4
981,2023,fascinating_new_opportunity,4,NETWORK ATTENTION,2023 4
982,2023,distance_estimation,6,COMPUTER VISION,2023 6
983,2023,accurate_picking,2,AR AND VR TECHNOLOGY,2023 2
984,2023,hardware_and_software_development_kit,1,GLOBAL LEADER,2023 1
985,2023,field_service_work,2,AR AND VR TECHNOLOGY,2023 2
986,2023,privacy_policy_enforcement,2,AR AND VR TECHNOLOGY,2023 2
987,2023,medical_image_diagnostic_equipment,4,NETWORK ATTENTION,2023 4
988,2023,level_4_autonomous_trucking,4,NETWORK ATTENTION,2023 4
989,2023,object_detection_dataset,4,NETWORK ATTENTION,2023 4
990,2023,full_size_pattern,2,AR AND VR TECHNOLOGY,2023 2
991,2023,55_attribute,4,NETWORK ATTENTION,2023 4
992,2023,complicated_reconstruction_algorithm,4,NETWORK ATTENTION,2023 4
993,2023,image_caption_dataset,4,NETWORK ATTENTION,2023 4
994,2023,follow_advancement,2,AR AND VR TECHNOLOGY,2023 2
995,2023,part_mask,4,NETWORK ATTENTION,2023 4
996,2023,design_vision_system,4,NETWORK ATTENTION,2023 4
997,2023,machine_learning_improvement,4,NETWORK ATTENTION,2023 4
998,2024,information,8,CUSTOMER EXPERIENCE,2024 8
999,2024,artificial_intelligence,5,COMPUTER VISION,2024 5
1000,2024,crucial_role,4,DYNAMIC ENVIRONMENT,2024 4
1001,2024,next_step,8,CUSTOMER EXPERIENCE,2024 8
1002,2024,standard,8,CUSTOMER EXPERIENCE,2024 8
1003,2024,real_time,4,DYNAMIC ENVIRONMENT,2024 4
1004,2024,machine_learning,5,COMPUTER VISION,2024 5
1005,2024,large_language_model,2,INEXPERIENCED USER,2024 2
1006,2024,significant_improvement,3,EXTENSIVE DISCUSSION,2024 3
1007,2024,dataset,7,CLASSIFICATION TASK,2024 7
1008,2024,customer_experience,8,CUSTOMER EXPERIENCE,2024 8
1009,2024,ai_technology,5,COMPUTER VISION,2024 5
1010,2024,large_scale,4,DYNAMIC ENVIRONMENT,2024 4
1011,2024,significant_moment,9,FRESH PERSPECTIVE,2024 9
1012,2024,data_analysis,3,EXTENSIVE DISCUSSION,2024 3
1013,2024,security_personnel,4,DYNAMIC ENVIRONMENT,2024 4
1014,2024,potential_threat,4,DYNAMIC ENVIRONMENT,2024 4
1015,2024,provider,8,CUSTOMER EXPERIENCE,2024 8
1016,2024,flexibility,4,DYNAMIC ENVIRONMENT,2024 4
1017,2024,start_up,8,CUSTOMER EXPERIENCE,2024 8
1018,2024,senior_author,3,EXTENSIVE DISCUSSION,2024 3
1019,2024,innovative_feature,4,DYNAMIC ENVIRONMENT,2024 4
1020,2024,fresh_perspective,9,FRESH PERSPECTIVE,2024 9
1021,2024,computer_vision,5,COMPUTER VISION,2024 5
1022,2024,high_resolution_image,7,CLASSIFICATION TASK,2024 7
1023,2024,facial_recognition,5,COMPUTER VISION,2024 5
1024,2024,deep_supervision,7,CLASSIFICATION TASK,2024 7
1025,2024,full_control,4,DYNAMIC ENVIRONMENT,2024 4
1026,2024,natural_language_processing,5,COMPUTER VISION,2024 5
1027,2024,grow_market_need,8,CUSTOMER EXPERIENCE,2024 8
1028,2024,neural_network,7,CLASSIFICATION TASK,2024 7
1029,2024,raw_pixel_data,7,CLASSIFICATION TASK,2024 7
1030,2024,road_safety,4,DYNAMIC ENVIRONMENT,2024 4
1031,2024,drug_discovery,6,COMPUTATIONAL BIOLOGY,2024 6
1032,2024,local_image_content,2,INEXPERIENCED USER,2024 2
1033,2024,advantage,4,DYNAMIC ENVIRONMENT,2024 4
1034,2024,dynamic_environment,4,DYNAMIC ENVIRONMENT,2024 4
1035,2024,precision_medicine,6,COMPUTATIONAL BIOLOGY,2024 6
1036,2024,recent_paper,3,EXTENSIVE DISCUSSION,2024 3
1037,2024,high_school_student,0,FOUNDATIONAL KNOWLEDGE,2024 0
1038,2024,complex_problem,5,COMPUTER VISION,2024 5
1039,2024,similar_incident,4,DYNAMIC ENVIRONMENT,2024 4
1040,2024,match,4,DYNAMIC ENVIRONMENT,2024 4
1041,2024,newsletter_subscription,2,INEXPERIENCED USER,2024 2
1042,2024,significant_news,0,FOUNDATIONAL KNOWLEDGE,2024 0
1043,2024,bandwidth_efficiency,4,DYNAMIC ENVIRONMENT,2024 4
1044,2024,source_code,2,INEXPERIENCED USER,2024 2
1045,2024,rapid_advancement,5,COMPUTER VISION,2024 5
1046,2024,important_date,3,EXTENSIVE DISCUSSION,2024 3
1047,2024,autonomous_mobile_robot,4,DYNAMIC ENVIRONMENT,2024 4
1048,2024,spin_off,8,CUSTOMER EXPERIENCE,2024 8
1049,2024,financial_detail,8,CUSTOMER EXPERIENCE,2024 8
1050,2024,multiple_layer,4,DYNAMIC ENVIRONMENT,2024 4
1051,2024,environmental_monitoring,5,COMPUTER VISION,2024 5
1052,2024,medical_imaging,5,COMPUTER VISION,2024 5
1053,2024,foot_traffic,8,CUSTOMER EXPERIENCE,2024 8
1054,2024,background_noise,4,DYNAMIC ENVIRONMENT,2024 4
1055,2024,pre_train_model,7,CLASSIFICATION TASK,2024 7
1056,2024,remarkable_success,5,COMPUTER VISION,2024 5
1057,2024,global_business,8,CUSTOMER EXPERIENCE,2024 8
1058,2024,predictive_modeling,5,COMPUTER VISION,2024 5
1059,2024,product_name,8,CUSTOMER EXPERIENCE,2024 8
1060,2024,late_announcement,8,CUSTOMER EXPERIENCE,2024 8
1061,2024,postdoctoral_fellow,3,EXTENSIVE DISCUSSION,2024 3
1062,2024,fleet,4,DYNAMIC ENVIRONMENT,2024 4
1063,2024,early_warning,4,DYNAMIC ENVIRONMENT,2024 4
1064,2024,clinical_application,6,COMPUTATIONAL BIOLOGY,2024 6
1065,2024,human_factor,4,DYNAMIC ENVIRONMENT,2024 4
1066,2024,remote_sensing,5,COMPUTER VISION,2024 5
1067,2024,material_handling,4,DYNAMIC ENVIRONMENT,2024 4
1068,2024,protective_gear,4,DYNAMIC ENVIRONMENT,2024 4
1069,2024,production_site,4,DYNAMIC ENVIRONMENT,2024 4
1070,2024,cut_edge_performance,4,DYNAMIC ENVIRONMENT,2024 4
1071,2024,key_goal,4,DYNAMIC ENVIRONMENT,2024 4
1072,2024,research_effort,3,EXTENSIVE DISCUSSION,2024 3
1073,2024,biological_process,6,COMPUTATIONAL BIOLOGY,2024 6
1074,2024,class,4,DYNAMIC ENVIRONMENT,2024 4
1075,2024,embed_system,4,DYNAMIC ENVIRONMENT,2024 4
1076,2024,quick_decision_making,4,DYNAMIC ENVIRONMENT,2024 4
1077,2024,survey_finding,3,EXTENSIVE DISCUSSION,2024 3
1078,2024,literature_mining,6,COMPUTATIONAL BIOLOGY,2024 6
1079,2024,view,9,FRESH PERSPECTIVE,2024 9
1080,2024,complicated_relationship,9,FRESH PERSPECTIVE,2024 9
1081,2024,versatile_platform,6,COMPUTATIONAL BIOLOGY,2024 6
1082,2024,extensive_discussion,3,EXTENSIVE DISCUSSION,2024 3
1083,2024,intelligent_machine_vision,1,STATIC PROCESSING,2024 1
1084,2024,initial_test,3,EXTENSIVE DISCUSSION,2024 3
1085,2024,2024_deadline,0,FOUNDATIONAL KNOWLEDGE,2024 0
1086,2024,classification_task,7,CLASSIFICATION TASK,2024 7
1087,2024,object_detection,5,COMPUTER VISION,2024 5
1088,2024,follow_topic,3,EXTENSIVE DISCUSSION,2024 3
1089,2024,partner_ecosystem,8,CUSTOMER EXPERIENCE,2024 8
1090,2024,own_chip,2,INEXPERIENCED USER,2024 2
1091,2024,company_acquisition,8,CUSTOMER EXPERIENCE,2024 8
1092,2024,propose_approach,7,CLASSIFICATION TASK,2024 7
1093,2024,fulfillment_center,8,CUSTOMER EXPERIENCE,2024 8
1094,2024,foundational_knowledge,0,FOUNDATIONAL KNOWLEDGE,2024 0
1095,2024,low_accuracy,7,CLASSIFICATION TASK,2024 7
1096,2024,intelligent_computing,5,COMPUTER VISION,2024 5
1097,2024,computational_biology,6,COMPUTATIONAL BIOLOGY,2024 6
1098,2024,qualified_applicant,0,FOUNDATIONAL KNOWLEDGE,2024 0
1099,2024,autonomy,0,FOUNDATIONAL KNOWLEDGE,2024 0
1100,2024,grant_application,3,EXTENSIVE DISCUSSION,2024 3
1101,2024,special_issue,3,EXTENSIVE DISCUSSION,2024 3
1102,2024,online_listing,8,CUSTOMER EXPERIENCE,2024 8
1103,2024,share_journey,9,FRESH PERSPECTIVE,2024 9
1104,2024,houston_tx,3,EXTENSIVE DISCUSSION,2024 3
1105,2024,reduce_latency,4,DYNAMIC ENVIRONMENT,2024 4
1106,2024,limited_visibility,4,DYNAMIC ENVIRONMENT,2024 4
1107,2024,near_neighbor,7,CLASSIFICATION TASK,2024 7
1108,2024,home,9,FRESH PERSPECTIVE,2024 9
1109,2024,conventional_cmos_technology,6,COMPUTATIONAL BIOLOGY,2024 6
1110,2024,consumer_good_sector,8,CUSTOMER EXPERIENCE,2024 8
1111,2024,self_organization,4,DYNAMIC ENVIRONMENT,2024 4
1112,2024,conference_participant,3,EXTENSIVE DISCUSSION,2024 3
1113,2024,hybrid_architecture,4,DYNAMIC ENVIRONMENT,2024 4
1114,2024,additional_review,3,EXTENSIVE DISCUSSION,2024 3
1115,2024,health_informatic,5,COMPUTER VISION,2024 5
1116,2024,amd_zen,2,INEXPERIENCED USER,2024 2
1117,2024,single_sensor,7,CLASSIFICATION TASK,2024 7
1118,2024,gpu_power,2,INEXPERIENCED USER,2024 2
1119,2024,video_frame,7,CLASSIFICATION TASK,2024 7
1120,2024,k_nn,7,CLASSIFICATION TASK,2024 7
1121,2024,severe_challenge,4,DYNAMIC ENVIRONMENT,2024 4
1122,2024,descriptive_caption,2,INEXPERIENCED USER,2024 2
1123,2024,unique_part,9,FRESH PERSPECTIVE,2024 9
1124,2024,powerful_algorithm,7,CLASSIFICATION TASK,2024 7
1125,2024,cutting_edge_model,0,FOUNDATIONAL KNOWLEDGE,2024 0
1126,2024,complete_map,6,COMPUTATIONAL BIOLOGY,2024 6
1127,2024,abstract_submission,3,EXTENSIVE DISCUSSION,2024 3
1128,2024,hardware,2,INEXPERIENCED USER,2024 2
1129,2024,congenial_atmosphere,0,FOUNDATIONAL KNOWLEDGE,2024 0
1130,2024,eminent_scholar,9,FRESH PERSPECTIVE,2024 9
1131,2024,commission_time,4,DYNAMIC ENVIRONMENT,2024 4
1132,2024,health_and_health_care,0,FOUNDATIONAL KNOWLEDGE,2024 0
1133,2024,robust_tracking,7,CLASSIFICATION TASK,2024 7
1134,2024,researcher_approach,2,INEXPERIENCED USER,2024 2
1135,2024,fully_autonomous_operation,4,DYNAMIC ENVIRONMENT,2024 4
1136,2024,inexperienced_user,2,INEXPERIENCED USER,2024 2
1137,2024,automotive_manufacturer,4,DYNAMIC ENVIRONMENT,2024 4
1138,2024,abb_commitment,1,STATIC PROCESSING,2024 1
1139,2024,navigation_technology,0,FOUNDATIONAL KNOWLEDGE,2024 0
1140,2024,specific_consideration,0,FOUNDATIONAL KNOWLEDGE,2024 0
1141,2024,fix_and_mobile_object,1,STATIC PROCESSING,2024 1
1142,2024,ai_enable_robotic,1,STATIC PROCESSING,2024 1
1143,2024,early_registration,0,FOUNDATIONAL KNOWLEDGE,2024 0
1144,2024,stock_inventory,8,CUSTOMER EXPERIENCE,2024 8
1145,2024,automotive_and_logistic_industry,1,STATIC PROCESSING,2024 1
1146,2024,linear_production_line,1,STATIC PROCESSING,2024 1
1147,2024,unprecedented_combination,6,COMPUTATIONAL BIOLOGY,2024 6
1148,2024,biomedical_study,6,COMPUTATIONAL BIOLOGY,2024 6
1149,2024,bounding_box,7,CLASSIFICATION TASK,2024 7
1150,2024,future_martian_exploration,1,STATIC PROCESSING,2024 1
1151,2024,integrated_portfolio,8,CUSTOMER EXPERIENCE,2024 8
1152,2024,high_level_representation,7,CLASSIFICATION TASK,2024 7
1153,2024,cnn_rnn_model,1,STATIC PROCESSING,2024 1
1154,2024,image_inpainting,7,CLASSIFICATION TASK,2024 7
1155,2024,conditional_computation,2,INEXPERIENCED USER,2024 2
1156,2024,genome_evolution,6,COMPUTATIONAL BIOLOGY,2024 6
1157,2024,protein_structure_prediction,6,COMPUTATIONAL BIOLOGY,2024 6
1158,2024,ai_power_video_analytic,1,STATIC PROCESSING,2024 1
1159,2024,machine_automation_solution,1,STATIC PROCESSING,2024 1
1160,2024,optimal_hyperplane,7,CLASSIFICATION TASK,2024 7
1161,2024,amr,1,STATIC PROCESSING,2024 1
1162,2024,than_400_word,2,INEXPERIENCED USER,2024 2
1163,2024,network_communication_hardware,1,STATIC PROCESSING,2024 1
1164,2024,legendary_chip_architect_jim_keller,1,STATIC PROCESSING,2024 1
1165,2024,top_10_algorithms,1,STATIC PROCESSING,2024 1
1166,2024,fast_and_more_efficient_operation,1,STATIC PROCESSING,2024 1
1167,2024,detection_wavelength,1,STATIC PROCESSING,2024 1
1168,2024,fashion_value_chain,1,STATIC PROCESSING,2024 1
1169,2024,amr_portfolio,1,STATIC PROCESSING,2024 1
1170,2024,automotive_manufacturer_ford,1,STATIC PROCESSING,2024 1
1171,2024,low_dimensional_material,6,COMPUTATIONAL BIOLOGY,2024 6
1172,2024,minority_institute,0,FOUNDATIONAL KNOWLEDGE,2024 0
1173,2024,random_forests,7,CLASSIFICATION TASK,2024 7
1174,2024,highly_promising_result,6,COMPUTATIONAL BIOLOGY,2024 6
1175,2024,poor_robustness,7,CLASSIFICATION TASK,2024 7
1176,2024,instant_scalability,8,CUSTOMER EXPERIENCE,2024 8
1177,2024,female_trainee,0,FOUNDATIONAL KNOWLEDGE,2024 0
1178,2024,helpful_example,2,INEXPERIENCED USER,2024 2
1179,2024,static_processing,1,STATIC PROCESSING,2024 1
1180,2024,dim_target,7,CLASSIFICATION TASK,2024 7
1181,2024,fashion_domain,2,INEXPERIENCED USER,2024 2
1182,2024,information_bottleneck,7,CLASSIFICATION TASK,2024 7
1183,2024,compute_gradient,7,CLASSIFICATION TASK,2024 7
1184,2024,time_robot_user,1,STATIC PROCESSING,2024 1
1185,2024,assignment_feature,1,STATIC PROCESSING,2024 1
1186,2024,neighboring_pixel,7,CLASSIFICATION TASK,2024 7
1187,2024,above_two_issue,2,INEXPERIENCED USER,2024 2
1188,2024,original_paper_submission,1,STATIC PROCESSING,2024 1
1189,2024,oriented_gradients,7,CLASSIFICATION TASK,2024 7
1190,2024,correlate_manner,1,STATIC PROCESSING,2024 1
1191,2024,semantic_ontology,2,INEXPERIENCED USER,2024 2
1192,2024,frontend_sensor,1,STATIC PROCESSING,2024 1
1193,2024,e.g._ontology,2,INEXPERIENCED USER,2024 2
1194,2024,computer_vision_space,1,STATIC PROCESSING,2024 1
1195,2024,register_author,1,STATIC PROCESSING,2024 1
1196,2024,endless_application_possibility,1,STATIC PROCESSING,2024 1
1197,2024,basic_machine_learning_algorithm,1,STATIC PROCESSING,2024 1
1198,2024,optical_image_input,1,STATIC PROCESSING,2024 1
1199,2024,orientation_histogram,7,CLASSIFICATION TASK,2024 7
1200,2024,special_financial_support,0,FOUNDATIONAL KNOWLEDGE,2024 0
1201,2024,clinical_decision_support_solution,0,FOUNDATIONAL KNOWLEDGE,2024 0
1202,2024,correlation_strength,1,STATIC PROCESSING,2024 1
1203,2024,future_mars_orbiter,0,FOUNDATIONAL KNOWLEDGE,2024 0
1204,2024,conventional_convolution,1,STATIC PROCESSING,2024 1
1205,2024,integrative_functional_genomic,0,FOUNDATIONAL KNOWLEDGE,2024 0
1206,2024,optoelectronic_sensor,1,STATIC PROCESSING,2024 1
1207,2024,real_and_fake_image,1,STATIC PROCESSING,2024 1
1208,2024,kernel_weight,1,STATIC PROCESSING,2024 1
1209,2024,local_image_intensity_gradient,0,FOUNDATIONAL KNOWLEDGE,2024 0
1210,2024,complete_reference,2,INEXPERIENCED USER,2024 2
1211,2024,small_intensity_difference,1,STATIC PROCESSING,2024 1
1212,2024,adjacent_device,1,STATIC PROCESSING,2024 1
1213,2024,mature_growth,1,STATIC PROCESSING,2024 1
1214,2024,dr._banerjee,1,STATIC PROCESSING,2024 1
1215,2024,ms_coco,7,CLASSIFICATION TASK,2024 7
1216,2024,security_and_surveillance_tool,1,STATIC PROCESSING,2024 1
1217,2024,amr_fleet,1,STATIC PROCESSING,2024 1
1218,2024,ehr_base_phenotyping,2,INEXPERIENCED USER,2024 2
1219,2024,convolutional_pooling_and_fully_connect_layer,1,STATIC PROCESSING,2024 1
1220,2024,sensing_and_processing_capability,1,STATIC PROCESSING,2024 1
